"sim_idx","method","converged","calibrated","n","prevalence","incub","true_beta","pred_beta","err_beta_pct","true_R0","pred_R0","err_R0_pct","mae","rmse","smape","pearson_r","peak_day_true","peak_day_pred","peak_day_err","peak_size_true","peak_size_pred","rel_peak_err","dieout_pred","time_sec","cpu_sec","n_evals","n_model_runs","opt_status","opt_value"
8287,"DE",TRUE,"beta",7916,0.02223345,15.759497,0.69502664,0.752695794715825,8.2974020438772,3.40572219760723,3.68830866124685,8.29740205337913,3.1978021978022,6.89202437604511,23.9438184336077,0.986231839202862,47,47,0,148,173,16.8918917777575,0,56.7059999999999,56.4860000000001,330,991,0,38.5119047619048
15028,"DE",TRUE,"beta",7671,0.06283405,6.174076,0.4476632,0.432054392590813,3.48673006276138,3.67779849866776,3.54956359248047,3.48673006960207,2.04120879120879,5.31662331903282,12.9523731808121,0.994798457238283,25,29,4,241,246,2.07468878807183,0,74.04,73.78,580,1741,0,26.4807692307692
17567,"DE",TRUE,"beta",6273,0.20532441,3.6841903,0.3672274,0.362660821770767,1.24352872819353,3.01320649271292,2.97573640423421,1.2435287311671,1.65384615384615,5.65345367554546,11.5368257616589,0.993819868753101,2,2,0,270,263,2.5925925829904,0,31.749,31.638,350,1051,0,17.3782051282051
19401,"DE",TRUE,"beta",7481,0.2503676,7.6393976,0.4231966,0.409082624616951,3.33508713200857,4.22957544395907,4.08851541725568,3.33508713910076,1.69505494505495,5.04621498890859,14.9053985188919,0.995921238476635,17,21,4,244,253,3.68852457504703,0,46.827,46.663,380,1141,0,26.2545787545788
18182,"DE",TRUE,"beta",5714,0.0959048,8.738439,0.7865154,0.732247561044773,6.89978084170116,3.2441333070563,3.02029521837219,6.8997808483469,1.93681318681319,5.64640311453833,15.3629578740858,0.988486645401312,22,20,2,169,165,2.36686389132033,0,26.08,25.996,310,931,0,21.7994505494506
1926,"DE",TRUE,"beta",7747,0.19065444,16.79412,0.42386314,1.53242663284031,261.538073403818,2.33759751728754,8.45130504236063,261.538073908969,12.2307692307692,30.5965414981555,55.0955981652771,0.846161379897428,29,22,7,123,279,126.829267261551,0,114.348,113.932,880,2641,0,895.608058608059
7677,"DE",TRUE,"beta",5765,0.111535124,14.610094,0.485246,0.50216854468686,3.48741558961547,4.8919478026631,5.0625503533206,3.48741559608949,2.32417582417582,5.41467278038861,22.3415188826586,0.986796960499818,30,32,2,140,139,0.714285709183674,0,43.629,43.48,390,1171,0,26.0705128205128
16671,"DE",TRUE,"beta",6713,0.08803813,7.768679,0.33729026,0.341651242404156,1.29294643469002,3.95447961215201,4.00560891545946,1.2929464381964,2.55494505494505,6.93414865592147,16.0283672483529,0.987085664995061,32,29,3,201,186,7.46268653003639,0,62.299,62.079,500,1501,0,32.1950549450549
16582,"DE",TRUE,"beta",8508,0.03761166,8.544133,0.464698,0.44695354612507,3.81849154434606,3.03651445585094,2.92056540786191,3.81849155130569,2.96153846153846,7.22214238708575,15.4938004593663,0.988087528200399,41,42,1,205,202,1.46341462700773,0,60.084,59.86,360,1081,0,36.2289377289377
11752,"DE",TRUE,"beta",5067,0.18590882,20.337114,0.4016523,0.40963374287627,1.98715228479927,3.6653251096922,3.73816070153611,1.98715228920457,2.25824175824176,4.76595066217494,29.8741003061289,0.980076745722409,29,42,13,92,88,4.34782603969754,0,82.044,81.787,770,2311,0,22.8818681318681
9185,"DE",TRUE,"beta",8611,0.17779584,9.536328,0.619239,0.594009570248885,4.07426368661728,4.02076720133269,3.85695054306083,4.07426369218345,2.49725274725275,7.94227110653309,15.9212302936018,0.991326609281425,21,21,0,276,257,6.88405794607225,0,50.0790000000001,49.912,370,1111,0,44.4954212454212
50,"DE",TRUE,"beta",9456,0.1661379,17.523922,0.89950657,0.893454388216521,0.672833526580096,3.83895298027544,3.81312321752578,0.672833527152835,2.7967032967033,6.6975475255606,21.2638732086783,0.991783481437758,26,26,0,206,212,2.91262134508436,0,119.271,118.852,670,2011,0,41.978021978022
17127,"DE",TRUE,"beta",6355,0.13296618,7.015398,0.764132,0.729637048168385,4.51426609361629,4.39403448399197,4.19567607487973,4.51426609849663,1.75549450549451,5.84201342681792,9.83672507453044,0.993446672119301,17,19,2,268,255,4.85074625055692,0,18.7950000000001,18.728,220,661,0,23.7344322344322
14013,"DE",TRUE,"beta",7520,0.14787234,3.185305,0.2884598,0.289344238900283,0.306607332188609,1.58054136675116,1.5853874224867,0.306607333057538,1.47527472527473,4.09804295291741,15.2772401704947,0.994995769771833,2,2,0,236,240,1.69491524705544,0,44.212,44.087,350,1051,0,20.9487179487179
2497,"DE",TRUE,"beta",5102,0.23402587,5.0802016,0.22576264,0.210228584372943,6.88070247506395,2.67860476412572,2.49429793900697,6.88070250297278,1.6978021978022,4.93306850096011,14.750910007039,0.988769953394635,2,2,0,190,169,11.0526315207756,0,26.799,26.719,320,961,0,17.2435897435897
12404,"DE",TRUE,"beta",5144,0.23794712,7.489616,0.9358987,0.894048712825945,4.47163642062319,4.44757471641266,4.24869534534662,4.47163642439567,1.23076923076923,4.97852531235046,10.4139144557922,0.993911484313958,13,12,1,240,238,0.833333329861111,0,20.77,20.707,320,961,0,17.9935897435897
15854,"DE",TRUE,"beta",7863,0.097418286,15.152093,0.14330709,0.145109515534226,1.25773646066574,1.98196364016568,2.00689151967913,1.25773646880767,3.63186813186813,5.92814112035612,45.2969947253768,0.958743420466122,57,77,20,70,65,7.14285704081633,0,87.711,87.4730000000001,370,1111,0,28.6117216117216
9684,"DE",TRUE,"beta",5418,0.22923589,10.578245,0.21425487,0.206782228999132,3.48773447529578,1.29236614708596,1.24729184721661,3.4877344888755,1.82692307692308,4.20393588474859,24.7339333595041,0.979674046479306,3,2,1,101,108,6.93069300068621,0,47.542,47.389,450,1351,0,17.2481684981685
6956,"DE",TRUE,"beta",8697,0.21892607,4.1440268,0.113571696,0.115860630252825,2.01540904405558,1.23902419546725,1.26399560138061,2.01540906017468,2.37362637362637,6.73109889302574,33.6051413752877,0.985345153386536,2,2,0,386,331,14.2487046262987,0,125.184,124.742,570,1711,0,23.8415750915751
11930,"DE",TRUE,"beta",7931,0.07338293,7.4718537,0.6225603,0.624601006752867,0.32779262500186,4.94972638416126,4.96595122223238,0.327792625462156,2.32692307692308,7.61631418458048,9.96306027192191,0.99219344058449,23,24,1,286,313,9.44055940755049,0,59.8630000000001,59.6420000000001,460,1381,0,30.8672161172161
2458,"DE",TRUE,"beta",7974,0.07399047,4.0862794,0.40154016,0.40112305850022,0.103875412795847,3.09484278113989,3.09162800041759,0.103875413020978,1.96703296703297,5.70328611657109,13.0676738949239,0.995248609602467,22,21,1,280,255,8.92857139668367,0,62.7560000000001,62.529,480,1441,0,23.2637362637363
15755,"DE",TRUE,"beta",9746,0.044941515,4.893379,0.6070796,0.59030732416042,2.76278033588225,4.34826979460378,4.22813665156947,2.7627803397978,2.14835164835165,7.47155779099485,8.08163006593719,0.995653111594471,22,22,0,420,414,1.42857142517007,0,173.645,173.008,1160,3481,0,40.2564102564103
19935,"DE",TRUE,"beta",7599,0.18120806,17.868608,0.12411091,0.121252725661726,2.3029275309036,1.24992406447228,1.22113921884423,2.30292754761655,3.04945054945055,4.98018049895762,62.4566134970956,0.958300764851446,2,5,3,77,77,0,0,107.485,107.145,400,1201,0,22.8846153846154
8442,"DE",TRUE,"beta",9804,0.10148919,20.782938,0.47625604,0.474519064198782,0.364714702110766,2.1900389874878,2.18205159330171,0.36471470271001,3.86538461538462,6.88304973295803,39.2116318415432,0.974498381558882,39,51,12,109,101,7.33944947395,0,181.327,180.676,670,2011,0,40.9954212454212
10413,"DE",TRUE,"beta",8422,0.19425315,12.111888,0.45132083,0.447414634148306,0.865503115165083,1.81691608892099,1.8011906235366,0.865503116606443,2.58791208791209,5.99771018577319,21.4914811808503,0.987052865087411,18,19,1,133,144,8.27067662954379,0,67.5980000000001,67.3759999999999,400,1201,0,33.9001831501832
5376,"DE",TRUE,"beta",5814,0.095631234,3.6177406,0.43889683,0.4346683480657,0.963434145711513,2.9008746970385,2.87292667961924,0.96343414757452,1.58516483516484,5.13044136224444,11.8831699799043,0.992898184686903,15,21,6,212,206,2.83018866589534,0,26.1420000000001,26.0540000000001,330,991,0,21.6282051282051
19695,"DE",TRUE,"beta",8221,0.08599927,17.350546,0.66289485,0.634421964401057,4.29523408667161,3.5788407079044,3.42512112167892,4.29523409195094,2.8956043956044,6.29058253037257,24.7925346758148,0.98774784059791,38,35,3,166,154,7.22891561910292,0,75.058,74.814,450,1351,0,41.4771062271062
6757,"DE",TRUE,"beta",5554,0.14854158,9.868363,0.6239908,0.649068799446288,4.01896941526995,2.5147248580429,2.6157908811278,4.01896942011253,1.95604395604396,5.18980403619115,13.8457146061252,0.987550882190421,23,20,3,142,147,3.52112673576671,0,23.9450000000001,23.8689999999999,280,841,0,18.6675824175824
6215,"DE",TRUE,"beta",9902,0.119874775,11.501687,0.45431614,0.455938883892776,0.357183852020741,2.36690828626559,2.37536250047488,0.357183852656038,2.9478021978022,6.5151977865451,21.639044128388,0.99010637432569,30,35,5,184,174,5.43478257915879,0,85.2410000000001,84.915,440,1321,0,40.6831501831502
3931,"DE",TRUE,"beta",5014,0.35201436,7.811219,0.25307536,0.258409376659676,2.10767916663214,1.20901811816711,1.23450034126522,2.10767917321711,1.34615384615385,4.11243090058519,14.9804526516742,0.990097731735737,2,2,0,198,208,5.05050502499745,0,18.6,18.545,230,691,0,12.1684981684982
13953,"DE",TRUE,"beta",8555,0.13220339,16.981913,0.5664654,0.565417928313149,0.184913621379546,2.34834953800396,2.34400711982293,0.184913621627227,2.56593406593407,5.24980376399343,28.8101868278713,0.988818260369628,36,29,7,132,124,6.06060601469238,0,96.111,95.823,520,1561,0,35.4423076923077
11972,"DE",TRUE,"beta",5941,0.20451103,15.490121,0.2651386,0.269068166022991,1.48207994164931,1.36052034815835,1.38068434741651,1.48207994614979,2.3021978021978,4.53133170634936,38.4321399889485,0.972699044130593,2,2,0,72,80,11.1111109567901,0,76.351,76.14,500,1501,0,19.71336996337
13112,"DE",TRUE,"beta",6776,0.25590318,11.400311,0.7627635,0.761523589953314,0.162554978713674,3.13210151155356,3.12701012460149,0.162554978874887,1.78021978021978,4.76767964850505,18.1060923171903,0.994351761996295,18,13,5,195,193,1.02564102038133,0,126.577,126.077,1210,3631,1,24.3012820512821
9469,"DE",TRUE,"beta",8990,0.17730813,18.91976,0.14266625,0.14320982097191,0.381008800679859,1.27693788136734,1.28180312710867,0.381008803052109,3.3489010989011,5.49200217699228,54.1873910677461,0.964933203572484,2,2,0,82,86,4.87804872099941,0,153.442,152.825,480,1441,0,29.970695970696
7401,"DE",TRUE,"beta",6481,0.21076994,10.964809,0.32435253,0.308683392598088,4.83089721964039,3.20424003546913,3.04944649220781,4.8308972330267,2.43406593406593,5.91932948385723,18.7673352297564,0.98656826227554,28,32,4,145,133,8.27586201189061,0,74.085,73.8219999999999,600,1801,0,28.6584249084249
8317,"DE",TRUE,"beta",8653,0.12827921,18.116096,0.92353624,0.95455785412033,3.35900344167758,4.86157115392167,5.02487149647833,3.35900344462377,3.24175824175824,7.82957200632307,24.8451881916131,0.987371677163568,24,31,7,210,199,5.23809521315193,0,41.3499999999999,41.1950000000002,250,751,0,40.4120879120879
12029,"DE",TRUE,"beta",7961,0.2001005,17.969059,0.8487385,0.781284642842741,7.94754298029179,4.73099174636301,4.35499414348374,7.94754298797584,2.58241758241758,6.06104477266616,25.7646405745604,0.991035146543381,22,22,0,176,180,2.27272725981405,0,78.0929999999998,77.7749999999999,520,1561,0,32.246336996337
1097,"DE",TRUE,"beta",8191,0.058356732,8.94718,0.20075935,0.815024546345457,305.97090162214,1.14063736017616,4.63065579273023,305.970902877962,18.8736263736264,51.8613430321555,89.5434234548482,0.768183823090248,2,27,25,52,276,430.769222485207,0,64.1760000000002,63.9069999999999,500,1501,0,2768.10164835165
8359,"DE",TRUE,"beta",9538,0.12633675,15.244286,0.21177332,0.213337850914756,0.738776210038189,2.05370623820582,2.0688785313894,0.738776213166987,3.97527472527473,7.40489146324358,36.6385612502288,0.972916190582944,53,49,4,102,110,7.84313717800846,0,113.074,112.638,430,1291,0,39.7976190476191
9696,"DE",TRUE,"beta",7866,0.097635396,8.280512,0.3372385,0.338911545514391,0.496101574829056,2.35136184575614,2.36302698893746,0.496101576089141,2.59065934065934,6.07168713088748,20.9235162218722,0.987669323660093,22,32,10,150,154,2.66666664888889,0,56.931,56.7380000000001,390,1171,0,35.4752747252747
11869,"DE",TRUE,"beta",5515,0.20942883,15.869317,0.33232278,0.367287781764901,10.5213977987566,2.50813620442286,2.77202719261891,10.5213978262218,2.2967032967033,5.14621380079729,27.0915960971688,0.980575412742676,30,33,3,105,94,10.4761903764172,0,68.329,68.099,610,1831,0,20.8873626373626
3934,"DE",TRUE,"beta",5583,0.2584632,8.799106,0.36250323,0.353374631163196,2.51821171679552,1.45324132466758,1.41664563125553,2.51821172200943,1.67582417582418,4.6385863704887,19.3313422096149,0.987558098938478,2,2,0,156,166,6.41025636916502,0,51.629,51.465,500,1501,0,14.5338827838828
4068,"DE",TRUE,"beta",7646,0.22482343,3.2093956,0.5952071,0.588237589893712,1.1709386690076,4.17236089229416,4.12350510511365,1.17093867069425,1.44230769230769,6.22494979899437,6.82014743153903,0.996735706910007,8,10,2,447,429,4.02684562857529,0,53.169,52.984,550,1651,0,18.7820512820513
11558,"DE",TRUE,"beta",9055,0.15582551,15.187022,0.46255025,0.467525446956028,1.07560139579912,4.94839253553229,5.00161751482916,1.07560139790712,3.15934065934066,7.39393871156163,18.9361077976526,0.990070953809665,26,25,1,205,203,0.975609751338489,0,115.876,115.449,590,1771,0,41.0311355311355
7275,"DE",TRUE,"beta",8325,0.043603603,18.726543,0.7446974,0.668985001657475,10.1668675412129,3.80376955031748,3.41704533804441,10.1668675521924,3.31318681318681,7.09511517458733,25.3210654477637,0.982846305216848,51,54,3,147,152,3.40136052107918,0,67.87,67.646,360,1081,0,37.4459706959707
205,"DE",TRUE,"beta",6109,0.017515142,9.21583,0.28322807,0.29199348050028,3.09482406504829,1.5122104767006,1.55901073061295,3.09482407392871,3.17582417582418,5.36625598501444,41.3277929232578,0.916808478294991,67,81,14,44,55,24.9999994318182,0,49.86,49.697,290,871,0,21.1987179487179
9625,"DE",TRUE,"beta",6839,0.28849247,13.4802,0.29246637,0.287831694163782,1.58468675231668,1.4024303339947,1.38020620620543,1.58468675660507,2.41758241758242,5.66170866920447,26.4624593740904,0.98174021144953,12,2,10,136,138,1.47058822448097,0,50.023,49.848,340,1021,0,24.6263736263736
10671,"DE",TRUE,"beta",7265,0.18458362,14.724632,0.68272823,0.653967942269716,4.21255287600427,4.24084671553885,4.06219880499481,4.21255288118112,2.45054945054945,6.02011280972028,22.6242141376238,0.990544550703039,21,25,4,192,171,10.9374999430339,0,39.362,39.2,300,901,0,27.2069597069597
5446,"DE",TRUE,"beta",9838,0.1404757,16.031496,0.55624145,0.570832070995857,2.62307330200337,4.38797549227728,4.50307530612058,2.62307330612131,2.93406593406593,7.19355633516919,21.2966738705732,0.991399527557795,31,31,0,232,214,7.75862065621284,0,72.743,72.473,360,1081,0,42.4230769230769
2086,"DE",TRUE,"beta",9905,0.15285209,5.059714,0.39161178,0.383221623815042,2.14246776834282,4.16516182209244,4.07592457232692,2.14246777329934,2.66208791208791,8.01732327697172,17.8503321584188,0.994492510213238,19,22,3,367,347,5.44959126580493,0,99.539,99.2029999999999,600,1801,0,32.1373626373626
3668,"DE",TRUE,"beta",5978,0.28588158,13.058327,0.5412491,0.475812935812017,12.0898425636338,3.97954221475991,3.49842182535318,12.0898425829328,2.09065934065934,5.61028294520648,20.9839403367989,0.98941976001492,18,16,2,159,165,3.77358488192714,0,45.903,45.753,450,1351,0,23.1163003663004
15201,"DE",TRUE,"beta",6851,0.19369435,3.1599205,0.4801217,0.469969056379646,2.11459794448122,2.61802272042199,2.56266206567459,2.11459794807781,1.38461538461538,5.41771615643053,6.63179083762691,0.995501932712072,11,12,1,306,305,0.32679738455295,0,40.8199999999999,40.6610000000001,460,1381,0,18.5531135531136
11491,"DE",TRUE,"beta",9015,0.10704382,11.510781,0.28595963,0.282634181870623,1.16290824608642,1.36523808864511,1.34936162227802,1.16290824930131,2.95604395604396,5.38720502876752,42.8804965122553,0.972670054950699,3,2,1,82,98,19.5121948839976,0,78.4899999999999,78.2139999999999,320,961,0,24.7728937728938
18247,"DE",TRUE,"beta",7304,0.05230011,14.973797,0.6544478,0.694256360776574,6.08277095831731,4.50512099985454,4.77915719208948,6.08277096626164,2.25824175824176,5.11945223718233,17.7432427693586,0.992429953616671,38,35,3,177,179,1.129943496441,0,45.3670000000001,45.184,330,991,0,25.3635531135531
19299,"DE",TRUE,"beta",7800,0.21064103,13.793884,0.22508574,0.216861090537907,3.65400732429928,1.60598411466212,1.54730133722457,3.65400733825788,2.78846153846154,5.83118746506638,39.1205723531433,0.979084746061692,3,8,5,135,116,14.0740739698217,0,67.1709999999999,66.9269999999999,360,1081,0,25.9084249084249
6527,"DE",TRUE,"beta",6138,0.29081133,18.386106,0.24459565,0.262542176186106,7.33722211034153,3.1530565469369,3.38440330999616,7.33722213801186,2.75274725274725,5.76413694539562,31.0610098434282,0.981813260766702,28,35,7,102,118,15.6862743560169,0,41.9400000000001,41.805,310,931,0,22.7600732600733
18734,"DE",TRUE,"beta",9903,0.16691911,12.1345215,0.745259,0.712810550065377,4.35398296311533,3.82733865413859,3.66069698097306,4.35398296781996,2.36538461538462,6.58523990568184,21.7527230510995,0.994562168909873,22,23,1,266,273,2.63157893747527,0,58.9079999999999,58.675,320,961,0,36.8992673992674
19779,"DE",TRUE,"beta",8999,0.016112901,12.256429,0.34215063,0.334149634432217,2.33844244109649,2.35090442490037,2.29592987791821,2.33844244693633,4.46428571428571,8.05185802050791,35.5645859315237,0.969110612034943,68,76,8,117,107,8.54700847395719,0,133.063,132.599,540,1621,0,33.040293040293
16970,"DE",TRUE,"beta",5832,0.20164609,12.353162,0.16808464,0.172777096533332,2.79172237594972,1.1828708866058,1.21589335802223,2.79172239019862,2.25274725274725,4.57837727383169,34.1304868409302,0.969974564106542,2,5,3,81,91,12.3456788599299,0,144.588,144.153,880,2641,0,16.2435897435897
4918,"DE",TRUE,"beta",5374,0.20078154,18.933985,0.78056574,0.765231727251371,1.96447421955577,3.72387864279037,3.65072400679149,1.96447422154497,2.05769230769231,4.58706973908276,24.8833059607098,0.986871401122349,29,29,0,117,108,7.69230762656147,0,23.741,23.6609999999999,240,721,0,20.797619047619
8242,"DE",TRUE,"beta",9127,0.18713707,7.414776,0.33984193,0.343144956394189,0.971930210162537,4.06329990830606,4.1027923477606,0.971930212783283,2.05769230769231,6.09877487246865,12.7565929005017,0.995402192936784,19,20,1,274,268,2.18978101390591,0,47.191,47.0109999999999,270,811,0,36.9084249084249
10614,"DE",TRUE,"beta",6566,0.28601888,6.2972455,0.9395067,0.853574088372182,9.14656718641308,3.93341246992971,3.5736402552659,9.14656719382323,1.68681318681319,6.04425074206614,12.11937878732,0.994913358940663,11,10,1,306,325,6.20915030650604,0,20.365,20.293,260,781,0,22.03663003663
431,"DE",TRUE,"beta",7076,0.015404183,15.700994,0.24728762,0.24952162572912,0.903403785472982,1.99483269711414,2.0128540912866,0.903403788673356,5.03021978021978,7.35426167845317,63.0133411409317,0.896543176604132,96,118,22,58,59,1.72413790130797,0,99.418,99.119,460,1381,0,30.6401098901099
